# swap_ms=10000
start_ms,duration_us,error
16070,369,none
16072,560,none
16074,412,none
16077,427,none
16078,390,none
16080,720,none
16083,420,none
16084,639,none
16086,348,none
16089,377,none
16090,370,none
16092,449,none
16094,701,none
16097,294,none
16098,619,none
16100,376,none
16102,390,none
16104,366,none
16106,339,none
16108,383,none
16110,415,none
16112,406,none
16114,452,none
16116,491,none
16118,354,none
16120,517,none
16122,340,none
16124,370,none
16126,384,none
16129,513,none
16130,381,none
16132,384,none
16134,351,none
16136,376,none
16138,478,none
16140,298,none
16142,306,none
16144,350,none
16146,444,none
16149,420,none
16150,347,none
16152,639,none
16154,507,none
16156,367,none
16158,432,none
16161,481,none
16162,398,none
16164,385,none
16166,376,none
16168,354,none
16170,430,none
16172,315,none
16174,372,none
16176,346,none
16178,366,none
16180,355,none
16183,363,none
16184,482,none
16186,333,none
16188,385,none
16190,326,none
16192,361,none
16194,319,none
16196,400,none
16198,454,none
16200,330,none
16202,428,none
16204,425,none
16206,355,none
16209,357,none
16210,381,none
16213,325,none
16214,352,none
16217,492,none
16218,344,none
16220,404,none
16222,394,none
16224,408,none
16226,439,none
16228,344,none
16230,329,none
16232,407,none
16234,351,none
16236,422,none
16239,453,none
16240,357,none
16242,362,none
16244,380,none
16246,312,none
16248,369,none
16250,344,none
16252,334,none
16254,393,none
16256,423,none
16258,437,none
16260,381,none
16262,375,none
16264,376,none
16266,399,none
16268,399,none
16270,418,none
16272,473,none
16274,324,none
16276,356,none
16278,443,none
16280,487,none
16282,484,none
16284,484,none
16286,417,none
16288,484,none
16291,456,none
16292,391,none
16294,383,none
16296,417,none
16298,426,none
16300,356,none
16302,370,none
16304,521,none
16307,492,none
16308,321,none
16310,387,none
16312,377,none
16314,339,none
16316,1041,none
16318,337,none
16320,576,none
16322,469,none
16324,403,none
16326,367,none
16328,380,none
16330,374,none
16333,432,none
16334,490,none
16336,617,none
16338,358,none
16340,433,none
16343,451,none
16344,330,none
16347,343,none
16348,467,none
16350,404,none
16352,392,none
16354,439,none
16356,386,none
16358,347,none
16360,504,none
16362,416,none
16364,323,none
16366,344,none
16369,500,none
16370,618,none
16372,334,none
16374,367,none
16376,342,none
16378,322,none
16380,277,none
16382,336,none
16384,288,none
16386,415,none
16388,351,none
16390,339,none
16392,332,none
16394,347,none
16396,440,none
16398,341,none
16400,350,none
16402,338,none
16404,412,none
16406,350,none
16408,657,none
16410,746,none
16412,479,none
16414,366,none
16416,330,none
16418,463,none
16420,342,none
16422,380,none
16424,373,none
16427,528,none
16428,376,none
16430,335,none
16432,493,none
16434,514,none
16436,332,none
16438,431,none
16440,346,none
16442,419,none
16444,502,none
16446,431,none
16448,386,none
16450,385,none
16452,378,none
16454,424,none
16456,461,none
16458,420,none
16460,325,none
16462,324,none
16464,329,none
16467,369,none
16468,373,none
16470,499,none
16472,354,none
16474,355,none
16476,442,none
16478,325,none
16480,560,none
16482,408,none
16484,485,none
16486,399,none
16488,418,none
16490,379,none
16492,518,none
16494,345,none
16497,339,none
16498,355,none
16501,401,none
16502,334,none
16505,438,none
16506,298,none
16508,384,none
16510,309,none
16512,293,none
16514,318,none
16516,381,none
16518,368,none
16520,298,none
16522,434,none
16524,305,none
16526,470,none
16528,338,none
16530,342,none
16532,323,none
16534,3953,none
16536,422,none
16538,507,none
16541,1619,none
16542,351,none
16544,354,none
16546,459,none
16548,564,none
16550,536,none
16552,366,none
16554,536,none
16556,689,none
16558,567,none
16560,572,none
16562,393,none
16565,409,none
16566,386,none
16568,434,none
16571,453,none
16572,376,none
16574,395,none
16576,437,none
16578,379,none
16580,441,none
16582,364,none
16584,595,none
16587,396,none
16588,454,none
16590,362,none
16592,656,none
16594,407,none
16596,525,none
16598,630,none
16600,505,none
16602,410,none
16604,723,none
16606,456,none
16608,433,none
16610,373,none
16612,368,none
16614,441,none
16616,420,none
16618,628,none
16620,401,none
16622,347,none
16624,359,none
16626,404,none
16628,591,none
16631,447,none
16632,398,none
16634,826,none
16636,462,none
16638,479,none
16640,381,none
16642,332,none
16644,441,none
16647,465,none
16648,363,none
16650,417,none
16652,350,none
16654,434,none
16656,426,none
16658,415,none
16661,476,none
16662,413,none
16664,355,none
16666,359,none
16668,484,none
16670,422,none
16672,403,none
16675,597,none
16676,403,none
16678,444,none
16681,401,none
16682,340,none
16685,405,none
16686,441,none
16688,540,none
16690,432,none
16692,388,none
16694,448,none
16696,417,none
16698,583,none
16700,379,none
16702,546,none
16704,433,none
16707,465,none
16708,395,none
16710,354,none
16712,421,none
16714,519,none
16717,697,none
16718,887,none
16720,400,none
16722,722,none
16724,480,none
16726,459,none
16728,463,none
16730,883,none
16732,347,none
16734,426,none
16736,1342,none
16739,372,none
16740,1557,none
16742,530,none
16744,412,none
16746,464,none
16748,411,none
16750,364,none
16752,371,none
16754,387,none
16756,441,none
16758,369,none
16760,957,none
16763,421,none
16764,5268,none
16766,3621,none
16769,639,none
16770,737,none
16772,638,none
16774,509,none
16777,520,none
16778,409,none
16780,488,none
16783,406,none
16784,407,none
16786,374,none
16788,413,none
16790,503,none
16792,401,none
16794,363,none
16796,468,none
16798,430,none
16800,419,none
16802,429,none
16804,493,none
16806,555,none
16808,467,none
16810,481,none
16812,382,none
16814,319,none
16817,472,none
16818,445,none
16820,561,none
16822,363,none
16824,331,none
16827,752,none
16828,463,none
16830,553,none
16832,380,none
16834,511,none
16836,474,none
16839,479,none
16840,400,none
16842,385,none
16844,312,none
16846,464,none
16848,466,none
16850,364,none
16852,324,none
16854,356,none
16856,367,none
16858,341,none
16860,360,none
16862,360,none
16864,375,none
16866,382,none
16868,291,none
16870,397,none
16872,336,none
16874,334,none
16876,472,none
16878,367,none
16880,360,none
16882,385,none
16884,398,none
16886,538,none
16888,475,none
16890,389,none
16892,350,none
16894,412,none
16896,400,none
16898,393,none
16900,614,none
16902,386,none
16904,414,none
16906,397,none
16908,411,none
16910,393,none
16912,394,none
16914,398,none
16917,475,none
16918,345,none
16920,391,none
16923,429,none
16924,443,none
16926,418,none
16928,509,none
16930,838,none
16932,423,none
16934,324,none
16936,336,none
16938,367,none
16940,330,none
16942,391,none
16944,432,none
16946,421,none
16948,535,none
16950,359,none
16952,595,none
16954,550,none
16956,486,none
16958,464,none
16960,519,none
16962,429,none
16964,432,none
16966,404,none
16968,329,none
16970,382,none
16972,332,none
16974,421,none
16977,447,none
16978,338,none
16980,391,none
16982,379,none
16984,349,none
16986,359,none
16988,416,none
16990,391,none
16992,435,none
16994,478,none
16997,352,none
16998,452,none
17000,370,none
17002,704,none
17004,401,none
17006,516,none
17008,334,none
17010,570,none
17012,343,none
17014,441,none
17016,301,none
17018,348,none
17020,428,none
17023,521,none
17024,338,none
17026,433,none
17028,410,none
17030,627,none
17032,601,none
17034,348,none
17036,561,none
17038,616,none
17041,388,none
17042,376,none
17044,456,none
17046,380,none
17048,368,none
17050,479,none
17052,333,none
17054,445,none
17056,459,none
17058,495,none
17060,420,none
17062,490,none
17065,372,none
17066,385,none
17068,304,none
17070,315,none
17072,478,none
17074,500,none
17076,680,none
17078,613,none
17081,323,none
17082,470,none
17084,364,none
17086,701,none
17088,346,none
17090,532,none
17093,414,none
17094,454,none
17096,336,none
17098,354,none
17100,462,none
17102,1305,none
17104,518,none
17106,404,none
17108,409,none
17110,399,none
17112,507,none
17114,597,none
17116,422,none
17118,396,none
17121,378,none
17122,418,none
17124,520,none
17126,488,none
17128,409,none
17130,362,none
17133,438,none
17134,470,none
17136,1439,none
17138,620,none
17140,460,none
17142,438,none
17144,377,none
17146,385,none
17149,485,none
17151,455,none
17152,412,none
17154,499,none
17156,419,none
17158,397,none
17161,381,none
17162,424,none
17164,382,none
17167,449,none
17168,443,none
17170,417,none
17172,480,none
17174,383,none
17176,313,none
17178,441,none
17180,492,none
17182,477,none
17184,356,none
17186,595,none
17188,361,none
17190,377,none
17192,418,none
17194,324,none
17196,348,none
17198,381,none
17200,416,none
17202,445,none
17204,337,none
17206,333,none
17209,496,none
17210,388,none
17212,376,none
17214,483,none
17216,300,none
17218,306,none
17220,362,none
17222,508,none
17224,377,none
17227,504,none
17228,412,none
17230,961,none
17232,375,none
17234,368,none
17236,317,none
17238,461,none
17240,547,none
17243,448,none
17244,374,none
17246,405,none
17248,646,none
17250,419,none
17253,325,none
17254,305,none
17257,322,none
17258,450,none
17260,465,none
17262,401,none
17264,421,none
17266,390,none
17268,397,none
17270,433,none
17272,339,none
17274,328,none
17276,419,none
17278,383,none
17280,450,none
17282,518,none
17284,432,none
17286,389,none
17289,959,none
17290,473,none
17292,342,none
17294,600,none
17296,377,none
17298,372,none
17300,445,none
17303,411,none
17304,388,none
17306,371,none
17308,339,none
17310,358,none
17312,426,none
17314,379,none
17316,328,none
17318,383,none
17321,346,none
17322,294,none
17325,393,none
17326,369,none
17328,468,none
17330,585,none
17333,326,none
17334,304,none
17336,480,none
17338,543,none
17340,334,none
17342,427,none
17345,1354,none
17347,466,none
17348,439,none
17350,6997,none
17358,676,none
17358,656,none
17360,373,none
17363,558,none
17364,425,none
17366,474,none
17368,365,none
17370,438,none
17372,383,none
17374,401,none
17376,927,none
17378,414,none
17380,418,none
17382,474,none
17384,326,none
17386,380,none
17388,376,none
17390,433,none
17393,408,none
17394,381,none
17396,366,none
17398,386,none
17400,348,none
17402,369,none
17404,332,none
17407,420,none
17408,388,none
17410,924,none
17412,365,none
17414,369,none
17416,375,none
17418,338,none
17420,465,none
17422,481,none
17424,424,none
17426,477,none
17428,380,none
17430,538,none
17432,445,none
17434,356,none
17436,469,none
17438,356,none
17440,395,none
17442,332,none
17444,430,none
17446,398,none
17449,390,none
17450,523,none
17452,318,none
17454,469,none
17456,283,none
17458,391,none
17460,336,none
17462,317,none
17464,345,none
17466,421,none
17468,386,none
17471,358,none
17472,379,none
17475,391,none
17476,362,none
17479,390,none
17480,435,none
17482,451,none
17485,433,none
17486,324,none
17488,334,none
17490,368,none
17492,391,none
17494,320,none
17496,330,none
17498,438,none
17500,467,none
17502,412,none
17505,296,none
17506,294,none
17508,391,none
17511,309,none
17512,315,none
17514,437,none
17517,289,none
17518,346,none
17520,349,none
17522,487,none
17524,342,none
17526,438,none
17528,959,none
17530,492,none
17532,801,none
17534,357,none
17536,400,none
17538,394,none
17540,686,none
17542,434,none
17544,379,none
17546,756,none
17548,339,none
17550,421,none
17552,520,none
17554,501,none
17556,456,none
17558,397,none
17562,754,none
17564,385,none
17566,378,none
17568,426,none
17571,494,none
17572,595,none
17574,378,none
17576,409,none
17578,490,none
17580,500,none
17582,332,none
17584,483,none
17587,866,none
17588,757,none
17590,809,none
17592,403,none
17594,463,none
17596,465,none
17598,399,none
17600,436,none
17602,580,none
17605,375,none
17606,303,none
17609,562,none
17610,387,none
17612,466,none
17614,528,none
17617,480,none
17618,322,none
17620,387,none
17623,425,none
17624,407,none
17626,363,none
17628,360,none
17630,812,none
17632,480,none
17634,483,none
17636,564,none
17638,1625,none
17640,545,none
17642,383,none
17644,416,none
17647,515,none
17648,396,none
17650,434,none
17652,389,none
17654,326,none
17656,495,none
17658,359,none
17660,376,none
17662,412,none
17664,404,none
17666,516,none
17668,516,none
17670,426,none
17672,334,none
17674,385,none
17676,518,none
17679,549,none
17680,2610,none
17682,599,none
17684,361,none
17686,474,none
17688,488,none
17690,457,none
17692,498,none
17694,562,none
17696,391,none
17699,416,none
17700,565,none
17702,362,none
17704,425,none
17706,405,none
17708,413,none
17711,446,none
17712,394,none
17714,511,none
17716,380,none
17718,409,none
17720,406,none
17722,432,none
17725,496,none
17726,497,none
17728,535,none
17730,659,none
17732,1253,none
17734,474,none
17737,344,none
17738,403,none
17740,476,none
17742,505,none
17744,712,none
17746,1885,none
17748,1631,none
17750,781,none
17752,538,none
17754,761,none
17756,485,none
17759,517,none
17760,435,none
17762,515,none
17765,465,none
17766,1538,none
17768,377,none
17770,544,none
17772,355,none
17774,411,none
17776,396,none
17778,520,none
17780,2141,none
17782,584,none
17784,400,none
17786,381,none
17788,456,none
17790,377,none
17792,417,none
17794,528,none
17796,399,none
17798,422,none
17800,321,none
17802,1596,none
17804,617,none
17806,578,none
17808,447,none
17810,502,none
17812,448,none
17814,558,none
17816,369,none
17818,610,none
17820,378,none
17822,500,none
17824,479,none
17826,476,none
17828,413,none
17831,465,none
17832,423,none
17834,406,none
17836,374,none
17838,363,none
17840,326,none
17842,436,none
17844,413,none
17846,341,none
17849,390,none
17850,335,none
17852,363,none
17854,513,none
17856,398,none
17859,627,none
17860,435,none
17862,580,none
17865,448,none
17866,408,none
17868,445,none
17870,428,none
17872,344,none
17874,402,none
17876,374,none
17878,368,none
17880,432,none
17882,390,none
17884,391,none
17887,355,none
17888,350,none
17890,482,none
17892,434,none
17894,367,none
17896,510,none
17898,381,none
17900,470,none
17902,500,none
17904,412,none
17906,439,none
17909,426,none
17910,397,none
17912,383,none
17914,346,none
17916,348,none
17918,339,none
17920,453,none
17922,315,none
17924,360,none
17926,354,none
17928,367,none
17930,387,none
17932,365,none
17935,362,none
17936,425,none
17938,329,none
17940,367,none
17942,332,none
17944,476,none
17946,392,none
17948,462,none
17950,398,none
17953,439,none
17954,390,none
17956,370,none
17958,406,none
17960,775,none
17962,406,none
17965,353,none
17966,329,none
17969,357,none
17970,409,none
17973,432,none
17974,957,none
17976,570,none
17978,494,none
17980,352,none
17982,418,none
17984,318,none
17986,584,none
17988,967,none
17991,703,none
17993,454,none
17994,424,none
17996,641,none
17998,392,none
18001,429,none
18002,494,none
18004,330,none
18006,437,none
18008,522,none
18010,433,none
18012,535,none
18014,378,none
18016,432,none
18018,1166,none
18020,635,none
18022,542,none
18025,472,none
18026,407,none
18028,556,none
18030,384,none
18033,478,none
18034,561,none
18036,407,none
18038,415,none
18040,408,none
18042,445,none
18044,352,none
18046,538,none
18048,401,none
18050,393,none
18052,369,none
18054,330,none
18056,356,none
18058,370,none
18060,487,none
18062,418,none
18064,352,none
18066,426,none
18068,400,none
18070,350,none
18072,470,none
18074,877,none
18076,404,none
18078,408,none
18080,365,none
18082,1047,none
18084,341,none
18086,565,none
18088,411,none
18090,503,none
18092,417,none
18094,540,none
18096,497,none
18099,372,none
18100,331,none
18103,315,none
18104,295,none
18106,408,none
18108,362,none
18111,344,none
18112,418,none
18114,441,none
18116,346,none
18118,392,none
18120,372,none
18122,437,none
18124,361,none
18126,323,none
18128,512,none
18130,368,none
18132,388,none
18134,416,none
18136,380,none
18138,369,none
18140,477,none
18142,442,none
18144,376,none
18146,434,none
18148,348,none
18150,386,none
18152,396,none
18154,407,none
18156,358,none
18159,407,none
18160,330,none
18162,456,none
18164,295,none
18166,469,none
18168,388,none
18170,348,none
18172,389,none
18174,651,none
18177,428,none
18178,395,none
18180,312,none
18182,463,none
18184,462,none
18186,499,none
18188,359,none
18190,508,none
18192,492,none
18194,411,none
18196,433,none
18198,550,none
18200,408,none
18202,362,none
18204,389,none
18206,380,none
18208,492,none
18211,392,none
18212,821,none
18214,485,none
18216,349,none
18218,533,none
18220,537,none
18222,344,none
18224,347,none
18226,501,none
18229,325,none
18230,426,none
18232,332,none
18234,480,none
18236,394,none
18238,418,none
18240,517,none
18242,465,none
18245,432,none
18246,423,none
18248,388,none
18250,432,none
18252,363,none
18254,442,none
18256,625,none
18258,394,none
18260,355,none
18262,467,none
18264,389,none
18266,343,none
18268,472,none
18270,445,none
18272,418,none
18274,363,none
18277,376,none
18278,391,none
18280,394,none
18282,361,none
18284,630,none
18286,405,none
18288,465,none
18290,351,none
18292,496,none
18294,394,none
18296,373,none
18298,327,none
18300,347,none
18302,585,none
18304,534,none
18306,522,none
18308,470,none
18310,474,none
18312,676,none
18314,366,none
18316,332,none
18318,514,none
18320,417,none
18322,747,none
18324,325,none
18327,398,none
18328,376,none
18330,500,none
18332,314,none
18334,426,none
18336,324,none
18338,433,none
18341,367,none
18342,303,none
18344,453,none
18346,328,none
18348,309,none
18350,360,none
18352,442,none
18354,443,none
18356,504,none
18358,401,none
18360,378,none
18362,322,none
18364,525,none
18366,372,none
18369,459,none
18371,1289,none
18372,451,none
18374,484,none
18376,489,none
18379,447,none
18380,344,none
18382,371,none
18384,529,none
18386,306,none
18388,350,none
18390,340,none
18393,737,none
18394,357,none
18396,524,none
18399,566,none
18400,434,none
18402,409,none
18404,366,none
18406,366,none
18409,538,none
18410,441,none
18412,368,none
18415,361,none
18416,353,none
18419,300,none
18420,358,none
18423,382,none
18424,415,none
18426,642,none
18429,379,none
18430,358,none
18433,377,none
18434,460,none
18436,694,none
18438,326,none
18440,469,none
18442,406,none
18444,487,none
18446,354,none
18448,356,none
18450,477,none
18452,447,none
18454,316,none
18456,564,none
18459,1180,none
18460,559,none
18462,370,none
18464,340,none
18466,398,none
18468,321,none
18470,401,none
18472,509,none
18474,488,none
18476,367,none
18479,370,none
18480,389,none
18483,372,none
18484,363,none
18487,486,none
18488,305,none
18491,331,none
18492,301,none
18495,357,none
18496,351,none
18499,390,none
18500,356,none
18502,448,none
18504,365,none
18506,388,none
18508,465,none
18510,365,none
18512,366,none
18514,334,none
18516,323,none
18518,349,none
18520,374,none
18522,330,none
18524,305,none
18526,402,none
18528,560,none
18530,394,none
18532,310,none
18534,517,none
18536,345,none
18538,358,none
18540,371,none
18542,373,none
18544,462,none
18546,370,none
18548,403,none
18551,394,none
18552,451,none
18554,418,none
18556,567,none
18558,1975,none
18560,328,none
18562,462,none
18564,332,none
18567,298,none
18568,280,none
18570,354,none
18572,350,none
18574,429,none
18576,348,none
18578,418,none
18580,380,none
18582,357,none
18584,578,none
18586,372,none
18588,358,none
18590,397,none
18592,382,none
18594,463,none
18596,437,none
18598,409,none
18600,488,none
18602,390,none
18604,352,none
18606,535,none
18608,624,none
18610,966,none
18612,365,none
18614,382,none
18616,483,none
18618,402,none
18620,410,none
18623,407,none
18624,432,none
18626,468,none
18628,447,none
18630,382,none
18632,444,none
18634,491,none
18636,373,none
18638,459,none
18640,379,none
18642,315,none
18644,347,none
18646,313,none
18648,368,none
18650,379,none
18652,313,none
18654,370,none
18656,401,none
18658,349,none
18660,285,none
18662,373,none
18664,307,none
18666,413,none
18668,360,none
18670,370,none
18672,467,none
18674,416,none
18676,532,none
18678,328,none
18680,277,none
18682,428,none
18684,441,none
18686,434,none
18688,463,none
18690,417,none
18692,359,none
18694,426,none
18696,651,none
18699,365,none
18700,375,none
18703,390,none
18704,408,none
18706,389,none
18708,397,none
18710,505,none
18712,436,none
18714,487,none
18717,419,none
18718,697,none
18720,361,none
18722,347,none
18724,356,none
18727,508,none
18728,355,none
18730,503,none
18732,470,none
18734,484,none
18736,383,none
18738,317,none
18740,456,none
18742,364,none
18744,327,none
18746,409,none
18749,551,none
18750,515,none
18752,572,none
18754,403,none
18756,352,none
18758,356,none
18760,450,none
18762,405,none
18764,409,none
18766,356,none
18769,658,none
18770,451,none
18772,357,none
18774,349,none
18776,359,none
18778,442,none
18780,485,none
18782,465,none
18784,604,none
18786,390,none
18790,503,none
18792,466,none
18794,515,none
18796,490,none
18800,542,none
18802,550,none
18804,528,none
18806,532,none
18808,403,none
18810,347,none
18813,368,none
18814,409,none
18816,384,none
18818,476,none
18820,505,none
18822,435,none
18824,460,none
18826,435,none
18828,439,none
18831,366,none
18832,381,none
18834,355,none
18836,434,none
18838,355,none
18840,435,none
18842,336,none
18844,337,none
18846,343,none
18848,337,none
18851,318,none
18852,391,none
18855,358,none
18856,359,none
18858,1099,none
18860,675,none
18863,366,none
18864,334,none
18866,459,none
18868,362,none
18870,471,none
18873,401,none
18874,365,none
18876,436,none
18878,356,none
18880,342,none
18882,395,none
18884,366,none
18886,399,none
18888,339,none
18890,387,none
18892,681,none
18894,434,none
18896,347,none
18898,430,none
18900,452,none
18902,316,none
18905,425,none
18906,467,none
18908,359,none
18910,458,none
18912,317,none
18914,392,none
18916,361,none
18918,381,none
18920,445,none
18923,512,none
18924,408,none
18926,412,none
18928,412,none
18930,406,none
18932,356,none
18934,434,none
18936,482,none
18938,386,none
18940,374,none
18942,434,none
18944,400,none
18946,468,none
18948,324,none
18950,383,none
18952,453,none
18954,372,none
18957,402,none
18958,404,none
18960,420,none
18962,506,none
18964,424,none
18967,528,none
18968,506,none
18970,548,none
18973,386,none
18974,336,none
18976,412,none
18978,471,none
18980,406,none
18982,339,none
18984,466,none
18986,406,none
18988,357,none
18990,389,none
18992,412,none
18994,408,none
18996,505,none
18998,556,none
19000,522,none
19002,447,none
19004,447,none
19006,481,none
19008,595,none
19010,416,none
19012,429,none
19014,335,none
19016,441,none
19019,335,none
19020,320,none
19023,524,none
19024,339,none
19026,342,none
19028,321,none
19030,400,none
19032,333,none
19034,438,none
19036,424,none
19038,525,none
19040,479,none
19042,534,none
19045,461,none
19046,359,none
19048,338,none
19050,429,none
19052,357,none
19054,488,none
19056,440,none
19058,292,none
19060,430,none
19062,393,none
19064,411,none
19066,346,none
19068,354,none
19070,585,none
19072,459,none
19074,507,none
19076,421,none
19078,370,none
19080,431,none
19082,372,none
19084,370,none
19087,567,none
19089,519,none
19090,593,none
19092,391,none
19094,548,none
19096,617,none
19098,411,none
19100,339,none
19103,390,none
19104,375,none
19106,636,none
19108,429,none
19110,336,none
19112,351,none
19114,507,none
19116,315,none
19118,367,none
19120,603,none
19122,417,none
19124,438,none
19126,461,none
19128,369,none
19130,376,none
19132,328,none
19134,373,none
19137,427,none
19138,309,none
19140,561,none
19143,330,none
19144,433,none
19146,320,none
19148,336,none
19150,333,none
19152,380,none
19154,600,none
19156,461,none
19158,375,none
19160,410,none
19162,434,none
19165,317,none
19166,384,none
19169,441,none
19170,432,none
19172,434,none
19174,405,none
19176,406,none
19179,378,none
19180,352,none
19182,344,none
19184,354,none
19186,353,none
19188,413,none
19191,455,none
19192,479,none
19194,478,none
19197,535,none
19198,473,none
19200,412,none
19203,388,none
19204,419,none
19207,456,none
19208,330,none
19210,639,none
19212,398,none
19214,340,none
19216,420,none
19218,472,none
19220,353,none
19222,445,none
19224,678,none
19226,373,none
19228,404,none
19230,408,none
19232,652,none
19234,391,none
19236,419,none
19238,395,none
19240,451,none
19243,383,none
19244,333,none
19246,407,none
19248,375,none
19251,338,none
19252,350,none
19255,395,none
19256,384,none
19258,459,none
19260,534,none
19262,625,none
19264,376,none
19266,346,none
19268,402,none
19270,378,none
19272,419,none
19274,613,none
19276,428,none
19279,360,none
19280,339,none
19283,341,none
19284,356,none
19287,351,none
19288,358,none
19290,332,none
19292,334,none
19295,367,none
19296,492,none
19298,403,none
19300,377,none
19302,607,none
19304,323,none
19306,447,none
19308,505,none
19311,560,none
19314,777,none
19316,445,none
19318,446,none
19320,485,none
19322,453,none
19324,449,none
19326,421,none
19328,437,none
19330,474,none
19332,332,none
19335,530,none
19336,538,none
19338,364,none
19340,400,none
19342,525,none
19344,644,none
19346,374,none
19348,419,none
19350,419,none
19352,508,none
19354,421,none
19356,450,none
19359,407,none
19360,372,none
19362,455,none
19364,507,none
19366,450,none
19368,366,none
19371,400,none
19372,398,none
19374,433,none
19376,373,none
19378,353,none
19380,483,none
19382,334,none
19384,334,none
19386,320,none
19388,380,none
19390,440,none
19392,432,none
19394,339,none
19396,400,none
19398,378,none
19400,362,none
19402,376,none
19404,526,none
19406,345,none
19408,839,none
19410,429,none
19412,460,none
19414,398,none
19416,475,none
19419,369,none
19420,313,none
19422,353,none
19424,432,none
19427,823,none
19429,338,none
19430,418,none
19432,547,none
19434,586,none
19436,564,none
19438,329,none
19440,321,none
19442,379,none
19445,394,none
19446,322,none
19449,417,none
19450,379,none
19452,354,none
19454,467,none
19456,392,none
19458,352,none
19460,335,none
19462,579,none
19464,396,none
19467,403,none
19468,317,none
19471,392,none
19472,378,none
19475,347,none
19476,359,none
19479,501,none
19480,300,none
19482,451,none
19484,653,none
19486,479,none
19488,352,none
19490,401,none
19492,389,none
19494,525,none
19496,347,none
19499,461,none
19500,404,none
19502,368,none
19504,459,none
19506,425,none
19509,543,none
19510,479,none
19512,372,none
19514,463,none
19516,917,none
19518,390,none
19521,528,none
19522,382,none
19524,568,none
19527,498,none
19528,331,none
19530,401,none
19532,396,none
19534,438,none
19537,383,none
19538,373,none
19540,371,none
19542,495,none
19544,458,none
19547,345,none
19548,382,none
19551,415,none
19553,603,none
19554,380,none
19556,362,none
19558,496,none
19560,388,none
19562,360,none
19564,312,none
19566,591,none
19569,407,none
19570,463,none
19572,452,none
19574,374,none
19576,507,none
19578,413,none
19580,416,none
19582,419,none
19584,519,none
19586,311,none
19588,528,none
19590,369,none
19592,476,none
19594,515,none
19597,517,none
19598,345,none
19600,494,none
19603,379,none
19604,411,none
19606,434,none
19608,389,none
19610,442,none
19612,367,none
19614,540,none
19616,341,none
19618,469,none
19620,413,none
19622,365,none
19624,382,none
19626,561,none
19628,393,none
19630,361,none
19632,334,none
19634,524,none
19637,331,none
19638,449,none
19640,384,none
19642,365,none
19644,478,none
19646,455,none
19648,398,none
19651,464,none
19652,403,none
19654,522,none
19656,467,none
19658,385,none
19660,349,none
19662,442,none
19664,391,none
19666,376,none
19668,364,none
19671,806,none
19672,384,none
19674,356,none
19676,338,none
19678,483,none
19680,436,none
19682,482,none
19684,400,none
19687,391,none
19688,471,none
19690,397,none
19692,355,none
19694,481,none
19696,576,none
19698,324,none
19701,387,none
19702,409,none
19705,431,none
19706,478,none
19708,511,none
19710,478,none
19712,351,none
19715,327,none
19716,391,none
19719,479,none
19720,380,none
19722,384,none
19724,391,none
19726,408,none
19728,374,none
19730,463,none
19732,393,none
19734,333,none
19736,479,none
19738,355,none
19740,344,none
19742,461,none
19745,422,none
19746,371,none
19748,287,none
19750,492,none
19752,348,none
19754,399,none
19756,380,none
19758,336,none
19760,350,none
19762,502,none
19764,473,none
19766,395,none
19768,322,none
19770,417,none
19772,339,none
19774,434,none
19777,386,none
19778,372,none
19780,543,none
19782,389,none
19784,398,none
19786,393,none
19788,923,none
19790,501,none
19792,389,none
19794,415,none
19796,448,none
19798,620,none
19800,358,none
19802,532,none
19804,377,none
19806,457,none
19808,540,none
19810,1068,none
19813,699,none
19814,447,none
19816,377,none
19818,425,none
19820,362,none
19822,488,none
19824,569,none
19826,1044,none
19828,345,none
19830,437,none
19833,450,none
19834,454,none
19836,379,none
19838,356,none
19840,833,none
19842,362,none
19844,484,none
19846,584,none
19848,404,none
19850,340,none
19852,401,none
19854,359,none
19856,516,none
19858,833,none
19860,383,none
19862,367,none
19864,348,none
19866,378,none
19868,363,none
19870,418,none
19872,387,none
19874,452,none
19876,402,none
19878,447,none
19880,443,none
19882,387,none
19885,413,none
19886,387,none
19888,612,none
19890,350,none
19892,335,none
19894,354,none
19896,619,none
19898,402,none
19900,428,none
19902,455,none
19904,365,none
19906,348,none
19908,392,none
19910,562,none
19912,427,none
19914,338,none
19916,349,none
19918,387,none
19920,315,none
19922,507,none
19924,331,none
19926,493,none
19928,366,none
19930,372,none
19932,338,none
19934,364,none
19936,396,none
19938,388,none
19940,440,none
19942,524,none
19944,324,none
19946,345,none
19949,412,none
19950,332,none
19952,461,none
19954,393,none
19957,579,none
19958,738,none
19960,411,none
19962,619,none
19964,362,none
19967,445,none
19968,403,none
19970,661,none
19973,344,none
19974,760,none
19976,450,none
19979,383,none
19980,433,none
19982,405,none
19984,372,none
19986,410,none
19988,442,none
19990,541,none
19993,482,none
19994,347,none
19996,367,none
19998,729,none
20000,451,none
20003,875,none
20004,492,none
20006,729,none
20008,408,none
20010,566,none
20012,692,none
20014,408,none
20016,521,none
20018,397,none
20020,454,none
20022,382,none
20025,712,none
20026,1079,none
20029,413,none
20030,489,none
20032,387,none
20036,781,none
20038,403,none
20040,421,none
20042,393,none
20045,514,none
20046,470,none
20048,357,none
20050,327,none
20052,391,none
20054,428,none
20056,483,none
20058,415,none
20060,491,none
20063,471,none
20064,407,none
20066,428,none
